Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
leptidea_sinapisG00000010000	wwox_2	scaffold_945	+	77872	106480	10.074442	3.664749	5.119689
leptidea_sinapisG00000011137	-	scaffold_1450	-	20670	23041	0.000000	0.000000	0.000000
leptidea_sinapisG00000012555	ncbp3_2	scaffold_1450	+	11022	13973	11.776993	4.284081	5.984901
leptidea_sinapisG00000005236	-	scaffold_238	+	28986	32447	4.916090	1.788311	2.498287
leptidea_sinapisG00000000030	rpl22	scaffold_944	+	36849	39193	3646.114990	1326.336060	1852.904175
leptidea_sinapisG00000010265	tao	scaffold_238	+	49814	82166	1.887716	1.371489	1.915984
leptidea_sinapisG00000009926	cbx3_2	scaffold_238	-	34514	42681	116.035606	42.209915	58.967655
leptidea_sinapisG00000002229	nipsnap	scaffold_238	-	92848	101057	28.137327	10.235429	14.298992
leptidea_sinapisG00000012381	ankfy1	scaffold_238	+	104406	113002	4.484425	1.631286	2.278921
leptidea_sinapisG00000011459	-	scaffold_238	-	114791	167636	2.221449	0.821065	1.147035
leptidea_sinapisG00000000957	va53	scaffold_238	+	144989	147208	0.227106	0.082614	0.115412
leptidea_sinapisG00000014039	ankfy1_2	scaffold_238	+	174861	209567	3.737936	1.433973	2.003274
leptidea_sinapisG00000010704	set1_2	scaffold_238	+	219758	245992	1.261647	0.458945	0.641151
leptidea_sinapisG00000004963	set1	scaffold_238	+	246893	266144	1.710063	0.622064	0.869030
leptidea_sinapisG00000009999	uqcrh	scaffold_238	-	210524	216597	437.521820	159.155960	222.342407
leptidea_sinapisG00000006147	znf593	scaffold_238	+	276570	278637	19.321428	7.028496	9.818877
leptidea_sinapisG00000014964	tango2	scaffold_238	-	280249	283332	11.691368	4.252933	5.941388
leptidea_sinapisG00000010255	znf771znf33b	scaffold_238	+	286029	313892	5.449609	2.251142	3.144867
leptidea_sinapisG00000011816	brip1_2	scaffold_238	-	314640	329365	4.559370	2.976104	4.157646
leptidea_sinapisG00000013326	brip1_3	scaffold_238	-	331540	373793	7.319659	2.872094	4.012343
leptidea_sinapisG00000001641	fabp4	scaffold_238	+	355796	360663	11.960993	4.351014	6.078408
leptidea_sinapisG00000001740	brip1	scaffold_238	-	423456	431018	6.429554	2.338859	3.267409
leptidea_sinapisG00000008699	tbx3_2	scaffold_238	-	494546	504647	6.638629	2.414914	3.373657
leptidea_sinapisG00000000423	tbx3	scaffold_238	-	584221	590732	0.000000	0.000000	0.000000
leptidea_sinapisG00000010542	bi	scaffold_238	-	636636	636968	0.000000	0.000000	0.000000
leptidea_sinapisG00000013875	ints1	scaffold_79	-	7089	99707	3.426538	1.246461	1.741318
leptidea_sinapisG00000013851	atpsyncf6_2	scaffold_79	+	101776	103534	321.731201	117.035164	163.499252
leptidea_sinapisG00000012480	ampd2	scaffold_79	+	129542	220465	3.024108	4.312228	6.024224
leptidea_sinapisG00000005202	-	scaffold_79	-	152491	152691	1.084577	0.394533	0.551167
leptidea_sinapisG00000013933	ef-g2	scaffold_79	-	222659	244972	12.039861	4.379703	6.118487
leptidea_sinapisG00000005825	rat1	scaffold_79	+	249257	288603	9.887825	3.596864	5.024853
leptidea_sinapisG00000000634	patj	scaffold_79	+	406960	408960	0.146427	0.053265	0.074412
leptidea_sinapisG00000006406	rdh13_3	scaffold_79	+	419784	428413	2.719848	0.989391	1.382188
leptidea_sinapisG00000006490	baz1a	scaffold_79	+	498292	516844	1.250000	0.454709	0.635232
leptidea_sinapisG00000003276	baz2b_2	scaffold_79	+	519888	523718	0.982303	0.357329	0.499193
leptidea_sinapisG00000010506	polr3a	scaffold_79	-	437790	485511	19.043192	6.927284	9.677481
leptidea_sinapisG00000005160	klp98a	scaffold_79	+	560467	585640	1.546208	0.663037	0.926269
leptidea_sinapisG00000015408	-	scaffold_79	+	535628	538598	0.000000	0.000000	0.000000
leptidea_sinapisG00000002033	tacc2	scaffold_79	-	536508	558062	1.996773	0.726360	1.014732
leptidea_sinapisG00000014447	-	scaffold_79	+	586199	588511	0.000000	0.000000	0.000000
leptidea_sinapisG00000014205	-	scaffold_79	+	603153	604515	0.000000	0.000000	0.000000
leptidea_sinapisG00000010670	-	scaffold_79	-	526560	527778	280.239319	101.941788	142.413666
leptidea_sinapisG00000010197	n6amt2	scaffold_79	-	619642	622228	22.144917	8.371676	11.695312
leptidea_sinapisG00000002730	nat6	scaffold_79	+	623097	623681	5.405128	1.966207	2.746810
leptidea_sinapisG00000015053	rrp5pdcd11	scaffold_79	-	625040	653441	33.702133	12.643107	17.662542
leptidea_sinapisG00000015359	aael003813	scaffold_79	-	697834	711820	19.751421	7.184914	10.037393
leptidea_sinapisG00000007591	blvrb	scaffold_79	+	663776	675743	416.057678	151.348022	211.434631
leptidea_sinapisG00000008818	rsph4a	scaffold_79	+	721396	734744	8.506600	3.094420	4.322934
leptidea_sinapisG00000003852	exosc5	scaffold_79	+	765897	770537	7.766644	2.825248	3.946899
leptidea_sinapisG00000010286	clbn	scaffold_79	-	735545	753380	14.308579	5.204988	7.271418
leptidea_sinapisG00000005827	pdss2_4	scaffold_79	-	786447	788628	0.711462	0.258806	0.361555
leptidea_sinapisG00000001981	pdss2	scaffold_79	+	775970	779340	1.172195	0.426406	0.595693
leptidea_sinapisG00000010605	hth_4	scaffold_79	-	830458	848274	7.629349	2.775305	3.877127
leptidea_sinapisG00000003499	hth	scaffold_79	-	932738	945208	0.000000	0.000000	0.000000
leptidea_sinapisG00000007705	hth_3	scaffold_79	-	1040112	1040951	0.000000	0.000000	0.000000
leptidea_sinapisG00000002953	-	scaffold_79	+	1220479	1223652	0.222782	0.081041	0.113215
leptidea_sinapisG00000005388	hth_2	scaffold_79	-	1081709	1147922	27.761505	10.098717	14.108006
leptidea_sinapisG00000003033	plip	scaffold_79	+	1259163	1274038	17.615721	6.408016	8.952060
leptidea_sinapisG00000000176	sdhd	scaffold_79	-	1280625	1288370	18.092154	6.581326	9.194177
leptidea_sinapisG00000003446	ttll5	scaffold_79	+	1303626	1356588	1.020034	0.371055	0.518367
leptidea_sinapisG00000012120	psmc3	scaffold_79	+	1290695	1294609	252.428787	91.825241	128.280746
leptidea_sinapisG00000011097	-	scaffold_79	-	1380555	1382745	13.413198	4.879278	6.816398
leptidea_sinapisG00000010635	lds	scaffold_79	-	1386951	1438986	2.474124	0.900005	1.257315
leptidea_sinapisG00000011551	cbc	scaffold_79	+	1441116	1459999	8.868545	3.226083	4.506869
leptidea_sinapisG00000005001	-	scaffold_79	-	1466454	1471934	0.000000	0.000000	0.000000
leptidea_sinapisG00000012747	rbm4b	scaffold_79	+	1371559	1377553	317.455170	115.479691	161.326233
leptidea_sinapisG00000013293	alasaats-ala-m	scaffold_79	-	1472430	1487873	3.178615	1.156761	1.616006
leptidea_sinapisG00000002224	-	scaffold_78	-	49114	86392	1.503431	0.614696	0.858736
leptidea_sinapisG00000002749	-	scaffold_78	+	171015	207222	0.494651	0.179938	0.251375
leptidea_sinapisG00000011877	-	scaffold_78	+	220952	249041	1.893602	0.688830	0.962302
leptidea_sinapisG00000009473	-	scaffold_78	+	273987	281737	6.624880	2.409912	3.366670
leptidea_sinapisG00000011939	-	scaffold_78	+	553466	561463	0.000000	0.000000	0.000000
leptidea_sinapisG00000014405	-	scaffold_78	-	285925	313137	9.827777	3.575020	4.994338
leptidea_sinapisG00000005808	-	scaffold_78	+	820460	824727	8.986320	3.268926	4.566721
leptidea_sinapisG00000013767	-	scaffold_78	-	940335	964323	0.630685	0.229652	0.320826
leptidea_sinapisG00000012854	-	scaffold_78	-	1017460	1045231	0.354513	0.128960	0.180158
leptidea_sinapisG00000013178	plscr2_4	scaffold_77	+	4793	24990	2.925178	1.064083	1.486534
leptidea_sinapisG00000000011	ctnnal1	scaffold_77	-	139784	142461	0.000000	0.000000	0.000000
leptidea_sinapisG00000011289	rmdn1	scaffold_77	-	27765	110766	7.799070	2.837044	3.963377
leptidea_sinapisG00000001556	pnut	scaffold_77	+	73156	121380	2.735889	0.995226	1.390340
leptidea_sinapisG00000009976	myo3a	scaffold_77	-	272179	314756	2.736585	0.995479	1.390694
leptidea_sinapisG00000015383	-	scaffold_77	-	388419	392541	1.678010	0.610405	0.852741
leptidea_sinapisG00000012152	-	scaffold_77	-	401176	403888	70.609055	42.987740	60.054279
leptidea_sinapisG00000005389	-	scaffold_78	+	1258523	1271757	12.765464	4.667387	6.520385
leptidea_sinapisG00000001655	-	scaffold_78	-	1278221	1283654	8.038312	3.468961	4.846172
leptidea_sinapisG00000011611	-	scaffold_78	+	1285723	1295630	22.855293	8.313999	11.614738
leptidea_sinapisG00000000787	-	scaffold_78	+	1299936	1305576	20.681410	7.523213	10.510000
leptidea_sinapisG00000007169	-	scaffold_78	-	1319612	1320633	0.000000	0.000000	0.000000
leptidea_sinapisG00000004612	-	scaffold_78	+	1325300	1329363	0.000000	0.000000	0.000000
leptidea_sinapisG00000005556	-	scaffold_78	+	1374459	1375634	0.727041	0.264473	0.369472
leptidea_sinapisG00000015542	-	scaffold_78	+	1439110	1442732	1.018738	0.370583	0.517708
leptidea_sinapisG00000007766	-	scaffold_78	-	1445641	1467478	2.476603	0.900906	1.258575
leptidea_sinapisG00000000071	-	scaffold_78	-	1473046	1474596	4509.649414	1640.461304	2291.740234
leptidea_sinapisG00000013733	-	scaffold_78	+	1477163	1488933	231.011871	84.034477	117.396973
leptidea_sinapisG00000011227	-	scaffold_78	-	1502287	1505887	3.640913	1.324444	1.850260
leptidea_sinapisG00000012097	-	scaffold_78	+	1539255	1539656	1122.694824	408.399261	570.537659
leptidea_sinapisG00000006885	tryp_2	scaffold_77	-	422010	436944	620.047424	225.552750	315.099335
leptidea_sinapisG00000013832	-	scaffold_77	-	441601	442548	55.724072	20.270575	28.318186
leptidea_sinapisG00000015505	-	scaffold_77	+	442269	443999	27.898947	14.485678	20.236629
leptidea_sinapisG00000011428	-	scaffold_77	+	451362	461534	18.619104	6.773015	9.461966
leptidea_sinapisG00000006623	-	scaffold_77	+	469578	470429	31.414650	11.427610	15.964481
leptidea_sinapisG00000007832	-	scaffold_77	+	474868	476862	17.617901	6.408810	8.953168
leptidea_sinapisG00000012350	spbc1198.05	scaffold_77	-	488087	499038	1.213571	0.441457	0.616720
leptidea_sinapisG00000003397	ccnb2	scaffold_77	+	508349	516112	4.276282	1.555570	2.173146
leptidea_sinapisG00000005285	ndufs3	scaffold_77	-	1008454	1009251	4.902256	1.783279	2.491257
leptidea_sinapisG00000001253	slc16a4	scaffold_77	-	1102776	1116802	50.969189	18.540905	25.901821
leptidea_sinapisG00000004793	dscaml1_2	scaffold_77	+	1357946	1384543	0.000000	0.000000	0.000000
leptidea_sinapisG00000001365	pole4	scaffold_76	+	225458	227456	4.445906	1.617273	2.259347
leptidea_sinapisG00000007462	nfyb2	scaffold_76	+	314895	318003	42.980186	15.634772	21.841927
leptidea_sinapisG00000001535	mal-a1	scaffold_76	-	228012	258940	0.445287	0.162890	0.227559
leptidea_sinapisG00000013336	-	scaffold_76	+	245161	276430	0.000000	0.000000	0.000000
leptidea_sinapisG00000003594	xrn1	scaffold_76	-	261303	313304	19.186569	6.979439	9.750344
leptidea_sinapisG00000015410	abcg5	scaffold_76	-	319713	333129	4.119789	1.498643	2.093619
leptidea_sinapisG00000002209	abcg8	scaffold_76	+	390163	415369	3.955129	1.438745	2.009941
leptidea_sinapisG00000008147	spata6l	scaffold_76	-	416427	443032	3.754770	1.384866	1.934672
leptidea_sinapisG00000006560	cry1_2	scaffold_76	+	428915	430952	6.653934	2.420481	3.381435
leptidea_sinapisG00000011722	cg17119	scaffold_76	+	434197	487405	7.397585	2.690997	3.759348
leptidea_sinapisG00000003949	-	scaffold_76	-	1231	1731	10.045908	3.654369	5.105188
leptidea_sinapisG00000013924	-	scaffold_76	+	86043	88708	5.875486	2.137307	2.985839
leptidea_sinapisG00000012831	crt_2	scaffold_76	-	91518	98105	1284.046143	467.093536	652.534058
leptidea_sinapisG00000000392	ns1	scaffold_76	-	103618	128117	66.472984	24.180674	33.780632
leptidea_sinapisG00000010369	rhoj	scaffold_76	+	136279	137127	2.503558	0.910712	1.272273
leptidea_sinapisG00000003808	rhou	scaffold_76	+	218296	220551	1.857143	0.675567	0.943774
leptidea_sinapisG00000004292	tret1-1tret1	scaffold_76	+	513082	563675	3.870640	1.420100	1.983894
leptidea_sinapisG00000011223	-	scaffold_76	+	651986	664777	0.231907	0.097256	0.135867
leptidea_sinapisG00000003686	obp70	scaffold_76	+	587926	624192	4.981792	1.812211	2.531676
leptidea_sinapisG00000000177	mcu	scaffold_76	-	674965	697577	0.000000	0.000000	0.000000
leptidea_sinapisG00000002165	-	scaffold_76	+	800325	819662	2.206000	0.802470	1.121058
leptidea_sinapisG00000002243	-	scaffold_76	-	819973	825487	3.237443	1.177675	1.645223
leptidea_sinapisG00000004467	plaa	scaffold_76	+	826227	845323	17.140875	6.235283	8.710750
leptidea_sinapisG00000006070	ist1	scaffold_76	-	845352	849665	32.377354	11.777810	16.453714
leptidea_sinapisG00000011208	disp	scaffold_76	-	864196	867504	3.017821	1.097784	1.533614
leptidea_sinapisG00000005610	atp6v0b	scaffold_76	+	870115	873496	34.842018	12.674374	17.706223
leptidea_sinapisG00000010794	stan	scaffold_76	-	883895	946032	5.610406	2.040880	2.851129
leptidea_sinapisG00000011194	tsr3	scaffold_76	-	1071663	1072403	18.470985	6.719133	9.386694
leptidea_sinapisG00000011216	capsl_3	scaffold_76	+	1075827	1109371	7.944956	30.979631	43.278839
leptidea_sinapisG00000001504	pdcd2	scaffold_76	+	1151908	1156663	8.480281	3.084846	4.309559
leptidea_sinapisG00000006925	tmem242	scaffold_76	-	1156453	1183709	11.647229	4.236876	5.918957
leptidea_sinapisG00000004690	dus4l	scaffold_76	+	1169739	1171188	5.259971	1.913404	2.673043
leptidea_sinapisG00000001064	prdm1blmp-1	scaffold_76	-	1193786	1206897	1.357543	0.530034	0.740463
leptidea_sinapisG00000002961	capsl_2	scaffold_76	-	1114799	1133799	176.724304	90.224640	126.044693
leptidea_sinapisG00000011287	capsl_4	scaffold_76	+	1129525	1146154	27.773142	10.102950	14.113918
leptidea_sinapisG00000003159	sif	scaffold_76	+	1370534	1403005	0.000000	0.000000	0.000000
leptidea_sinapisG00000005876	sif_2	scaffold_76	+	1516063	1533272	1.748031	0.635876	0.888325
leptidea_sinapisG00000002432	-	scaffold_75	-	12842	18089	0.000000	0.000000	0.000000
leptidea_sinapisG00000000331	-	scaffold_75	+	17476	20435	16.047840	5.837674	8.155286
leptidea_sinapisG00000012519	-	scaffold_75	-	137408	137857	3.295556	1.198814	1.674755
leptidea_sinapisG00000010482	smd1	scaffold_75	-	146960	147343	168.669266	61.356300	85.715340
leptidea_sinapisG00000000889	egt_2	scaffold_75	-	43244	93508	5.498810	2.000285	2.794418
leptidea_sinapisG00000014307	-	scaffold_75	+	61550	73349	0.000000	0.000000	0.000000
leptidea_sinapisG00000009572	-	scaffold_75	+	73582	104465	0.000000	0.000000	0.000000
leptidea_sinapisG00000007611	bard1	scaffold_75	-	96421	97971	3.876209	1.410037	1.969835
leptidea_sinapisG00000010431	trf_2	scaffold_75	-	102538	135968	36.932194	13.434711	18.768417
leptidea_sinapisG00000007201	cetn1	scaffold_75	+	147625	151279	5.619958	2.044355	2.855983
leptidea_sinapisG00000004415	-	scaffold_75	+	151956	153299	9.984904	3.632178	5.074187
leptidea_sinapisG00000003182	ov16	scaffold_75	+	161066	161626	1.787879	0.650371	0.908575
leptidea_sinapisG00000004432	gl_2	scaffold_75	+	183949	245345	0.768892	0.281486	0.393239
leptidea_sinapisG00000014686	-	scaffold_75	+	247125	254812	0.000000	0.000000	0.000000
leptidea_sinapisG00000001026	-	scaffold_75	+	356859	371409	11.349945	4.128735	5.767882
leptidea_sinapisG00000006246	agap006459	scaffold_75	+	161915	162247	1039.474487	378.126434	528.246277
leptidea_sinapisG00000002692	serhl	scaffold_75	-	372303	384734	10.803091	4.014961	5.608940
leptidea_sinapisG00000004719	-	scaffold_75	+	413760	422984	2.385606	0.867805	1.212331
leptidea_sinapisG00000011536	serhl2	scaffold_75	-	396958	407748	28.459496	10.352623	14.462714
leptidea_sinapisG00000013848	ugt2a3_2	scaffold_75	+	438243	478537	16.724215	6.083716	8.499010
leptidea_sinapisG00000011930	dpy-19	scaffold_75	-	508124	533069	2.919679	1.062083	1.483740
leptidea_sinapisG00000015397	egt_15	scaffold_75	-	483324	508018	50.989288	18.548216	25.912035
leptidea_sinapisG00000012157	znrf3	scaffold_75	-	584000	599268	7.194395	2.618617	3.658232
leptidea_sinapisG00000004966	-	scaffold_75	+	541791	581398	129.537125	53.977146	75.406593
leptidea_sinapisG00000004352	arid5b	scaffold_75	-	1029128	1043872	4.913390	1.851905	2.587129
leptidea_sinapisG00000008238	pdcd4	scaffold_75	-	624451	668552	13.481325	4.904060	6.851019
leptidea_sinapisG00000009090	-	scaffold_75	+	673670	684886	4.032323	1.466826	2.049170
leptidea_sinapisG00000010760	maats1	scaffold_75	-	690423	706408	0.968097	0.352162	0.491973
leptidea_sinapisG00000001708	-	scaffold_75	-	708991	724783	0.000000	0.000000	0.000000
leptidea_sinapisG00000003863	-	scaffold_75	-	727542	752332	65.598076	26.387857	36.864086
leptidea_sinapisG00000011947	vps50	scaffold_75	+	752739	760387	3.554035	1.292840	1.806110
leptidea_sinapisG00000007154	fbxw11	scaffold_75	+	769424	792714	3.008479	1.094385	1.528867
leptidea_sinapisG00000012683	-	scaffold_75	-	812849	821039	18.307192	6.659551	9.303456
leptidea_sinapisG00000014285	cystm1	scaffold_75	-	822477	834060	1.440208	0.523900	0.731893
leptidea_sinapisG00000011265	akr1b1_2	scaffold_75	+	838763	852336	75.368782	27.416670	38.301350
leptidea_sinapisG00000002326	wdr74	scaffold_75	+	854675	866758	44.770432	16.286001	22.751701
leptidea_sinapisG00000010999	dvl3	scaffold_75	+	876974	893653	1.502903	0.546706	0.763754
leptidea_sinapisG00000003769	sgl	scaffold_75	-	945010	946449	5.734028	2.085850	2.913952
leptidea_sinapisG00000014143	-	scaffold_75	-	948422	957337	0.000000	0.000000	0.000000
leptidea_sinapisG00000013376	prpf4	scaffold_75	-	959188	977147	13.157898	4.786408	6.686658
leptidea_sinapisG00000013132	-	scaffold_75	+	977640	980161	0.478198	0.173953	0.243013
leptidea_sinapisG00000001838	prpf3	scaffold_75	+	984899	1025512	4.157776	1.512461	2.112923
leptidea_sinapisG00000011043	-	scaffold_75	+	1137710	1156515	0.000000	0.000000	0.000000
leptidea_sinapisG00000005744	snrnp27	scaffold_75	-	1167545	1167991	3.214765	1.169425	1.633698
leptidea_sinapisG00000001167	hts	scaffold_75	+	1233092	1244182	7.401947	2.692584	3.761565
leptidea_sinapisG00000014444	-	scaffold_75	+	1261448	1266222	0.291122	0.105901	0.147944
leptidea_sinapisG00000003148	-	scaffold_75	+	1267672	1273324	17.080414	6.213290	8.680025
leptidea_sinapisG00000001636	znf467_2	scaffold_75	-	1290708	1300328	2.978967	1.083650	1.513869
leptidea_sinapisG00000009482	-	scaffold_75	-	1301746	1319970	0.464896	0.169114	0.236254
leptidea_sinapisG00000013840	-	scaffold_75	+	1357870	1412602	0.149157	1.212860	1.694377
leptidea_sinapisG00000005185	-	scaffold_75	-	1363339	1363729	0.000000	0.000000	0.000000
leptidea_sinapisG00000011845	-	scaffold_75	-	1400012	1410769	0.275467	0.100206	0.139988
leptidea_sinapisG00000007594	rnf38	scaffold_75	+	1414059	1416548	3.660958	1.331735	1.860447
leptidea_sinapisG00000003242	serac1_2	scaffold_75	-	1449109	1460015	2.803447	1.019801	1.424672
leptidea_sinapisG00000006684	sufu	scaffold_75	+	1508851	1532743	39.327244	14.305950	19.985550
leptidea_sinapisG00000007350	thap12thap9	scaffold_75	+	1536984	1551516	3.399148	1.248916	1.744747
leptidea_sinapisG00000012984	-	scaffold_74	+	334280	339538	4.731653	1.721219	2.404559
leptidea_sinapisG00000013940	-	scaffold_74	-	346505	348349	0.000000	0.000000	0.000000
leptidea_sinapisG00000008888	syg-2nphs1	scaffold_74	+	28233	165239	3.813864	1.926113	2.690799
leptidea_sinapisG00000000974	rbm25	scaffold_74	-	1221550	1229813	10.433219	3.795260	5.302014
leptidea_sinapisG00000006559	rbm25_2	scaffold_74	-	1239777	1240631	8.837271	3.214707	4.490976
leptidea_sinapisG00000007930	rbm25_3	scaffold_74	-	1250357	1258163	7.324267	2.664326	3.722089
leptidea_sinapisG00000003244	dhx35	scaffold_74	+	348730	362362	5.257152	1.912378	2.671610
leptidea_sinapisG00000006814	cg4585	scaffold_74	+	368197	369312	0.877240	0.319111	0.445801
leptidea_sinapisG00000003465	dhx35_2	scaffold_74	+	407712	437320	12.336240	4.487516	6.269103
leptidea_sinapisG00000012766	-	scaffold_74	-	501562	506132	0.000000	0.000000	0.000000
leptidea_sinapisG00000001366	cd22	scaffold_74	-	510141	539177	0.050720	0.018450	0.025775
leptidea_sinapisG00000013416	-	scaffold_74	-	569771	574498	0.000000	0.000000	0.000000
leptidea_sinapisG00000007439	-	scaffold_74	-	620552	620752	0.000000	0.000000	0.000000
leptidea_sinapisG00000015492	-	scaffold_74	+	1312283	1314005	1.496154	0.544251	0.760324
leptidea_sinapisG00000000028	stx17	scaffold_74	+	1298737	1310128	3.231341	1.175455	1.642122
leptidea_sinapisG00000000321	nefh	scaffold_74	-	1266051	1294793	9.317843	3.554900	4.966229
